action_time,action_type,actor_id,actor_type,attrs,channel_id,channel_type,object_id,object_type,theme,partition_time,amt,currency_code
3697421282,TWD_demand_deposit,39,customer_id,"""{\""action\"": {\""amt\"": 747.2712450692845, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,JZSZLVQIPWPOROOHKONN,transfer,mybank,3696969600,747.2712451,TWD
3697431669,fund,7,customer_id,"""{\""action\"": {\""amt\"": 549.5366476498127, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,ZBZQGMRWXBQZAQSMCGBG,general_purchase,mybank,3696969600,549.5366476,USD
3697431669,fund,32,customer_id,"""{\""action\"": {\""amt\"": 549.5366476498127, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,ZBZQGMRWXBQZAQSMCGBG,general_purchase,mybank,3696969600,549.5366476,USD
3697440324,TWD_demand_deposit,16,customer_id,"""{\""action\"": {\""amt\"": 668.626897826407, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,SZPGZDVJOSSTVUTZLJLP,credit_card_payment,mybank,3696969600,668.6268978,TWD
3697440324,TWD_demand_deposit,41,customer_id,"""{\""action\"": {\""amt\"": 668.626897826407, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,SZPGZDVJOSSTVUTZLJLP,credit_card_payment,mybank,3696969600,668.6268978,TWD
3697442180,fund,23,customer_id,"""{\""action\"": {\""amt\"": 797.6126006696264, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,IULWKSXAJFFPKRUFXSRA,fixed_quota_purchase,mybank,3696969600,797.6126007,USD
3697442180,fund,48,customer_id,"""{\""action\"": {\""amt\"": 797.6126006696264, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,IULWKSXAJFFPKRUFXSRA,fixed_quota_purchase,mybank,3696969600,797.6126007,USD
3697459112,fund,6,customer_id,"""{\""action\"": {\""amt\"": 912.2119363895622, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,SSUHJGROGZKXMTWVCZZQ,general_purchase,mybank,3696969600,912.2119364,USD
3697459112,fund,31,customer_id,"""{\""action\"": {\""amt\"": 912.2119363895622, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,SSUHJGROGZKXMTWVCZZQ,general_purchase,mybank,3696969600,912.2119364,USD
3697465142,fund,13,customer_id,"""{\""action\"": {\""amt\"": 2679.8116461435893, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,NDUPGTHZDFGRWOISCSRQ,general_purchase,mybank,3696969600,2679.811646,USD
3697465142,fund,38,customer_id,"""{\""action\"": {\""amt\"": 2679.8116461435893, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,NDUPGTHZDFGRWOISCSRQ,general_purchase,mybank,3696969600,2679.811646,USD
3697477707,fund,17,customer_id,"""{\""action\"": {\""amt\"": 451.1089924841681, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,ANDZCMCAOTGMLROGLSPC,general_purchase,mybank,3696969600,451.1089925,USD
3697477707,fund,42,customer_id,"""{\""action\"": {\""amt\"": 451.1089924841681, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,ANDZCMCAOTGMLROGLSPC,general_purchase,mybank,3696969600,451.1089925,USD
3697481864,fund,16,customer_id,"""{\""action\"": {\""amt\"": 113.27923882782962, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,FLNTDWHEDIQLIXJARBAI,general_purchase,mybank,3696969600,113.2792388,TWD
3697481864,fund,41,customer_id,"""{\""action\"": {\""amt\"": 113.27923882782962, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,FLNTDWHEDIQLIXJARBAI,general_purchase,mybank,3696969600,113.2792388,TWD
3697490821,TWD_demand_deposit,5,customer_id,"""{\""action\"": {\""amt\"": 616.0486387292614, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,EOZAXPUSQGMNZBIHPGYR,credit_card_payment,mybank,3696969600,616.0486387,TWD
3697490821,TWD_demand_deposit,30,customer_id,"""{\""action\"": {\""amt\"": 616.0486387292614, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,EOZAXPUSQGMNZBIHPGYR,credit_card_payment,mybank,3696969600,616.0486387,TWD
3697494384,fund,15,customer_id,"""{\""action\"": {\""amt\"": 1553.734654949226, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,SEEWXPNYWXWDDOPTNLRC,fixed_quota_purchase,mybank,3696969600,1553.734655,USD
3697494384,fund,40,customer_id,"""{\""action\"": {\""amt\"": 1553.734654949226, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,SEEWXPNYWXWDDOPTNLRC,fixed_quota_purchase,mybank,3696969600,1553.734655,USD
3697509412,TWD_demand_deposit,8,customer_id,"""{\""action\"": {\""amt\"": 495.4660181187054, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,YTZDXGVCWDTDZHYJCGDX,transfer,mybank,3696969600,495.4660181,USD
3697509412,TWD_demand_deposit,33,customer_id,"""{\""action\"": {\""amt\"": 495.4660181187054, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,YTZDXGVCWDTDZHYJCGDX,transfer,mybank,3696969600,495.4660181,USD
3697515629,TWD_demand_deposit,17,customer_id,"""{\""action\"": {\""amt\"": 1235.005574042655, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,IONQRVMIQWPPDHINKOOU,credit_card_payment,mybank,3696969600,1235.005574,TWD
3697515629,TWD_demand_deposit,42,customer_id,"""{\""action\"": {\""amt\"": 1235.005574042655, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,IONQRVMIQWPPDHINKOOU,credit_card_payment,mybank,3696969600,1235.005574,TWD
3697528295,TWD_demand_deposit,15,customer_id,"""{\""action\"": {\""amt\"": 37.072101435100876, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,ASIQVEEKHHGGXGSTEVDV,other_payment,mybank,3696969600,37.07210144,USD
3697528295,TWD_demand_deposit,40,customer_id,"""{\""action\"": {\""amt\"": 37.072101435100876, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,ASIQVEEKHHGGXGSTEVDV,other_payment,mybank,3696969600,37.07210144,USD
3697529142,TWD_demand_deposit,16,customer_id,"""{\""action\"": {\""amt\"": 636.647825896985, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,HNMONQKHDNWKPMWCPXFM,transfer,mybank,3696969600,636.6478259,USD
3697529142,TWD_demand_deposit,41,customer_id,"""{\""action\"": {\""amt\"": 636.647825896985, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,HNMONQKHDNWKPMWCPXFM,transfer,mybank,3696969600,636.6478259,USD
3697532881,fund,12,customer_id,"""{\""action\"": {\""amt\"": 725.3551697112476, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,PXANALODLWPLMJYQTMTC,fixed_quota_purchase,mybank,3696969600,725.3551697,USD
3697532881,fund,37,customer_id,"""{\""action\"": {\""amt\"": 725.3551697112476, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,PXANALODLWPLMJYQTMTC,fixed_quota_purchase,mybank,3696969600,725.3551697,USD
3697540333,fund,22,customer_id,"""{\""action\"": {\""amt\"": 867.2977884590297, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,BTSIKRNYQDPNBWFQVZNL,fixed_quota_purchase,mybank,3696969600,867.2977885,USD
3697540333,fund,47,customer_id,"""{\""action\"": {\""amt\"": 867.2977884590297, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,BTSIKRNYQDPNBWFQVZNL,fixed_quota_purchase,mybank,3696969600,867.2977885,USD
3697544888,fund,21,customer_id,"""{\""action\"": {\""amt\"": 1977.5663153521527, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,XCXMVMVIORBGOSFTSTUC,fixed_quota_purchase,mybank,3696969600,1977.566315,TWD
3697544888,fund,46,customer_id,"""{\""action\"": {\""amt\"": 1977.5663153521527, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,XCXMVMVIORBGOSFTSTUC,fixed_quota_purchase,mybank,3696969600,1977.566315,TWD
3697560639,TWD_demand_deposit,23,customer_id,"""{\""action\"": {\""amt\"": 1807.4650720338036, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,CBFWINVTEGYRXVNTRHQQ,other_payment,mybank,3696969600,1807.465072,USD
3697560639,TWD_demand_deposit,48,customer_id,"""{\""action\"": {\""amt\"": 1807.4650720338036, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,CBFWINVTEGYRXVNTRHQQ,other_payment,mybank,3696969600,1807.465072,USD
3697560645,TWD_demand_deposit,13,customer_id,"""{\""action\"": {\""amt\"": 1244.1226473187826, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,QZMDVZNRNBKVOXZKMXYK,credit_card_payment,mybank,3696969600,1244.122647,TWD
3697560645,TWD_demand_deposit,38,customer_id,"""{\""action\"": {\""amt\"": 1244.1226473187826, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,QZMDVZNRNBKVOXZKMXYK,credit_card_payment,mybank,3696969600,1244.122647,TWD
3697568023,fund,15,customer_id,"""{\""action\"": {\""amt\"": 506.9351309965784, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,GIHFZUFMUUPAVLAUAXXR,fixed_quota_purchase,mybank,3696969600,506.935131,USD
3697568023,fund,40,customer_id,"""{\""action\"": {\""amt\"": 506.9351309965784, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,GIHFZUFMUUPAVLAUAXXR,fixed_quota_purchase,mybank,3696969600,506.935131,USD
3697575011,TWD_demand_deposit,3,customer_id,"""{\""action\"": {\""amt\"": 2479.441806107521, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,ZUNQOMEGNSMZTTRJEYQG,other_payment,mybank,3696969600,2479.441806,TWD
3697575011,TWD_demand_deposit,28,customer_id,"""{\""action\"": {\""amt\"": 2479.441806107521, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,ZUNQOMEGNSMZTTRJEYQG,other_payment,mybank,3696969600,2479.441806,TWD
3697577572,fund,14,customer_id,"""{\""action\"": {\""amt\"": 453.34475724768134, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,OXVVOKDZSEDAZCXJUHLF,fixed_quota_purchase,mybank,3696969600,453.3447572,TWD
3697577572,fund,39,customer_id,"""{\""action\"": {\""amt\"": 453.34475724768134, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,OXVVOKDZSEDAZCXJUHLF,fixed_quota_purchase,mybank,3696969600,453.3447572,TWD
3697581178,fund,17,customer_id,"""{\""action\"": {\""amt\"": 1658.8161694699359, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,KTSGWZKYTJVSUSBGJOOV,general_purchase,mybank,3696969600,1658.816169,TWD
3697581178,fund,42,customer_id,"""{\""action\"": {\""amt\"": 1658.8161694699359, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,KTSGWZKYTJVSUSBGJOOV,general_purchase,mybank,3696969600,1658.816169,TWD
3697587330,fund,16,customer_id,"""{\""action\"": {\""amt\"": 56.32649467181624, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,ZUTGUMDFLMXMSPFTCRWO,general_purchase,mybank,3696969600,56.32649467,TWD
3697587330,fund,41,customer_id,"""{\""action\"": {\""amt\"": 56.32649467181624, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,ZUTGUMDFLMXMSPFTCRWO,general_purchase,mybank,3696969600,56.32649467,TWD
3697596270,TWD_demand_deposit,12,customer_id,"""{\""action\"": {\""amt\"": 2219.4437507514986, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,BTDRQTCWMVHNRHEUIUIY,other_payment,mybank,3696969600,2219.443751,USD
3697596270,TWD_demand_deposit,37,customer_id,"""{\""action\"": {\""amt\"": 2219.4437507514986, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,BTDRQTCWMVHNRHEUIUIY,other_payment,mybank,3696969600,2219.443751,USD
3697596925,TWD_demand_deposit,17,customer_id,"""{\""action\"": {\""amt\"": 877.5831960759234, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,ITQJCZCVUSFRQGUIVQOH,other_payment,mybank,3696969600,877.5831961,USD
3697596925,TWD_demand_deposit,42,customer_id,"""{\""action\"": {\""amt\"": 877.5831960759234, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,ITQJCZCVUSFRQGUIVQOH,other_payment,mybank,3696969600,877.5831961,USD
3697616965,TWD_demand_deposit,9,customer_id,"""{\""action\"": {\""amt\"": 515.0831029623453, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,VONTYBKSSMSMFSLDHIYW,transfer,mybank,3696969600,515.083103,USD
3697616965,TWD_demand_deposit,34,customer_id,"""{\""action\"": {\""amt\"": 515.0831029623453, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,VONTYBKSSMSMFSLDHIYW,transfer,mybank,3696969600,515.083103,USD
3697622370,fund,15,customer_id,"""{\""action\"": {\""amt\"": 76.05562870750327, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,REQHMAQHYEOXLUUXWBPB,fixed_quota_purchase,mybank,3696969600,76.05562871,USD
3697622370,fund,40,customer_id,"""{\""action\"": {\""amt\"": 76.05562870750327, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,REQHMAQHYEOXLUUXWBPB,fixed_quota_purchase,mybank,3696969600,76.05562871,USD
3697623537,TWD_demand_deposit,17,customer_id,"""{\""action\"": {\""amt\"": 793.3060828533426, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,GETUONBJRNOLYRXCEPWX,transfer,mybank,3696969600,793.3060829,TWD
3697623537,TWD_demand_deposit,42,customer_id,"""{\""action\"": {\""amt\"": 793.3060828533426, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,GETUONBJRNOLYRXCEPWX,transfer,mybank,3696969600,793.3060829,TWD
3697624887,TWD_demand_deposit,17,customer_id,"""{\""action\"": {\""amt\"": 904.0451371364225, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,SJKYQKXYGSYCKLPZMLUS,transfer,mybank,3696969600,904.0451371,USD
3697624887,TWD_demand_deposit,42,customer_id,"""{\""action\"": {\""amt\"": 904.0451371364225, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,SJKYQKXYGSYCKLPZMLUS,transfer,mybank,3696969600,904.0451371,USD
3697627269,fund,7,customer_id,"""{\""action\"": {\""amt\"": 669.6521571931298, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,VSATHIZBREQVHHZOXHHH,fixed_quota_purchase,mybank,3696969600,669.6521572,TWD
3697627269,fund,32,customer_id,"""{\""action\"": {\""amt\"": 669.6521571931298, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,VSATHIZBREQVHHZOXHHH,fixed_quota_purchase,mybank,3696969600,669.6521572,TWD
3697635128,TWD_demand_deposit,15,customer_id,"""{\""action\"": {\""amt\"": 282.4493068458171, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,DJORSYRRJWLFSETADFHN,transfer,mybank,3696969600,282.4493068,TWD
3697635128,TWD_demand_deposit,40,customer_id,"""{\""action\"": {\""amt\"": 282.4493068458171, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,DJORSYRRJWLFSETADFHN,transfer,mybank,3696969600,282.4493068,TWD
3697639633,TWD_demand_deposit,21,customer_id,"""{\""action\"": {\""amt\"": 1726.680994851622, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,ZYFQWACUPZHAOGNDTKYO,credit_card_payment,mybank,3696969600,1726.680995,TWD
3697639633,TWD_demand_deposit,46,customer_id,"""{\""action\"": {\""amt\"": 1726.680994851622, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,ZYFQWACUPZHAOGNDTKYO,credit_card_payment,mybank,3696969600,1726.680995,TWD
3697642898,fund,4,customer_id,"""{\""action\"": {\""amt\"": 640.0055507589741, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,NEPMVZHCITDOZZVVSCLV,general_purchase,mybank,3696969600,640.0055508,TWD
3697642898,fund,29,customer_id,"""{\""action\"": {\""amt\"": 640.0055507589741, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,NEPMVZHCITDOZZVVSCLV,general_purchase,mybank,3696969600,640.0055508,TWD
3697658819,fund,16,customer_id,"""{\""action\"": {\""amt\"": 1649.2345734769747, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,WVLSHEJIRDPTXPZIFUHT,general_purchase,mybank,3696969600,1649.234573,TWD
3697658819,fund,41,customer_id,"""{\""action\"": {\""amt\"": 1649.2345734769747, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,WVLSHEJIRDPTXPZIFUHT,general_purchase,mybank,3696969600,1649.234573,TWD
3697671167,fund,10,customer_id,"""{\""action\"": {\""amt\"": 158.33575870329207, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,GOANYJCAPFAODAOUMRJZ,general_purchase,mybank,3696969600,158.3357587,USD
3697671167,fund,35,customer_id,"""{\""action\"": {\""amt\"": 158.33575870329207, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,GOANYJCAPFAODAOUMRJZ,general_purchase,mybank,3696969600,158.3357587,USD
3697679950,TWD_demand_deposit,15,customer_id,"""{\""action\"": {\""amt\"": 924.115450271749, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,ZLHWJJTVHJLWYZETZZUP,other_payment,mybank,3696969600,924.1154503,TWD
3697679950,TWD_demand_deposit,40,customer_id,"""{\""action\"": {\""amt\"": 924.115450271749, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,ZLHWJJTVHJLWYZETZZUP,other_payment,mybank,3696969600,924.1154503,TWD
3697684109,TWD_demand_deposit,16,customer_id,"""{\""action\"": {\""amt\"": 767.4700875658389, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,BNDERUOVYWFDKRIKRPER,other_payment,mybank,3696969600,767.4700876,USD
3697684109,TWD_demand_deposit,41,customer_id,"""{\""action\"": {\""amt\"": 767.4700875658389, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,BNDERUOVYWFDKRIKRPER,other_payment,mybank,3696969600,767.4700876,USD
3697697377,fund,16,customer_id,"""{\""action\"": {\""amt\"": 382.02261779350886, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,LBHWVTWFHACBKSSZFGNB,general_purchase,mybank,3696969600,382.0226178,TWD
3697697377,fund,41,customer_id,"""{\""action\"": {\""amt\"": 382.02261779350886, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,LBHWVTWFHACBKSSZFGNB,general_purchase,mybank,3696969600,382.0226178,TWD
3697698838,fund,15,customer_id,"""{\""action\"": {\""amt\"": 181.2412944713741, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,ZLHLJMZZYPCNFMBWRTGF,general_purchase,mybank,3696969600,181.2412945,USD
3697698838,fund,40,customer_id,"""{\""action\"": {\""amt\"": 181.2412944713741, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,ZLHLJMZZYPCNFMBWRTGF,general_purchase,mybank,3696969600,181.2412945,USD
3697700484,TWD_demand_deposit,15,customer_id,"""{\""action\"": {\""amt\"": 1290.6460199497049, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,OQJXYNQCIJAJESINFNWT,credit_card_payment,mybank,3696969600,1290.64602,USD
3697700484,TWD_demand_deposit,40,customer_id,"""{\""action\"": {\""amt\"": 1290.6460199497049, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,OQJXYNQCIJAJESINFNWT,credit_card_payment,mybank,3696969600,1290.64602,USD
3697700636,TWD_demand_deposit,15,customer_id,"""{\""action\"": {\""amt\"": 411.0194218753228, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,MBVEAIFNAUMEWNZAXXLZ,credit_card_payment,mybank,3696969600,411.0194219,USD
3697700636,TWD_demand_deposit,40,customer_id,"""{\""action\"": {\""amt\"": 411.0194218753228, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,MBVEAIFNAUMEWNZAXXLZ,credit_card_payment,mybank,3696969600,411.0194219,USD
3697707365,fund,17,customer_id,"""{\""action\"": {\""amt\"": 116.73648078605005, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,ZQWBCUQTPFKAHWVUFMWZ,fixed_quota_purchase,mybank,3696969600,116.7364808,TWD
3697707365,fund,42,customer_id,"""{\""action\"": {\""amt\"": 116.73648078605005, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,ZQWBCUQTPFKAHWVUFMWZ,fixed_quota_purchase,mybank,3696969600,116.7364808,TWD
3697719943,TWD_demand_deposit,24,customer_id,"""{\""action\"": {\""amt\"": 908.194852155767, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,QDBQEPDKSRKPHRMIIOKU,credit_card_payment,mybank,3696969600,908.1948522,TWD
3697719943,TWD_demand_deposit,49,customer_id,"""{\""action\"": {\""amt\"": 908.194852155767, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,QDBQEPDKSRKPHRMIIOKU,credit_card_payment,mybank,3696969600,908.1948522,TWD
3697730478,fund,23,customer_id,"""{\""action\"": {\""amt\"": 669.0113462772505, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,QKEFUINUWPTNEDODHGMQ,fixed_quota_purchase,mybank,3696969600,669.0113463,USD
3697730478,fund,48,customer_id,"""{\""action\"": {\""amt\"": 669.0113462772505, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,QKEFUINUWPTNEDODHGMQ,fixed_quota_purchase,mybank,3696969600,669.0113463,USD
3697741414,fund,14,customer_id,"""{\""action\"": {\""amt\"": 176.67996348907147, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,HJCTJHQRJLFWTTIHYHIU,general_purchase,mybank,3696969600,176.6799635,USD
3697741414,fund,39,customer_id,"""{\""action\"": {\""amt\"": 176.67996348907147, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,HJCTJHQRJLFWTTIHYHIU,general_purchase,mybank,3696969600,176.6799635,USD
3697743729,TWD_demand_deposit,8,customer_id,"""{\""action\"": {\""amt\"": 1493.2961877701118, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,VYBUPLRHUNWPRRVXEAPM,transfer,mybank,3696969600,1493.296188,TWD
3697743729,TWD_demand_deposit,33,customer_id,"""{\""action\"": {\""amt\"": 1493.2961877701118, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,VYBUPLRHUNWPRRVXEAPM,transfer,mybank,3696969600,1493.296188,TWD
3697748738,TWD_demand_deposit,15,customer_id,"""{\""action\"": {\""amt\"": 1271.4646248241766, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,XTZQOSRBSOSDXCVKUCRE,credit_card_payment,mybank,3696969600,1271.464625,USD
3697748738,TWD_demand_deposit,40,customer_id,"""{\""action\"": {\""amt\"": 1271.4646248241766, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,XTZQOSRBSOSDXCVKUCRE,credit_card_payment,mybank,3696969600,1271.464625,USD
3697749339,fund,17,customer_id,"""{\""action\"": {\""amt\"": 824.4064437000906, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,ZRLIUWRNSVHMSKTUXJWV,general_purchase,mybank,3696969600,824.4064437,USD
3697749339,fund,42,customer_id,"""{\""action\"": {\""amt\"": 824.4064437000906, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,ZRLIUWRNSVHMSKTUXJWV,general_purchase,mybank,3696969600,824.4064437,USD
3697750887,TWD_demand_deposit,25,customer_id,"""{\""action\"": {\""amt\"": 937.5397563099478, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,VNWTCPBTLELSYTHKQBYT,transfer,mybank,3696969600,937.5397563,USD
3697750887,TWD_demand_deposit,50,customer_id,"""{\""action\"": {\""amt\"": 937.5397563099478, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,VNWTCPBTLELSYTHKQBYT,transfer,mybank,3696969600,937.5397563,USD
3697771257,fund,23,customer_id,"""{\""action\"": {\""amt\"": 1508.3856006308872, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,ZHOEDGBWFRNNSHYTHWZM,general_purchase,mybank,3696969600,1508.385601,TWD
3697771257,fund,48,customer_id,"""{\""action\"": {\""amt\"": 1508.3856006308872, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,ZHOEDGBWFRNNSHYTHWZM,general_purchase,mybank,3696969600,1508.385601,TWD
3697771595,TWD_demand_deposit,12,customer_id,"""{\""action\"": {\""amt\"": 1365.3694776350853, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,JBHNCHOAOBCNUMVLYZOZ,transfer,mybank,3696969600,1365.369478,USD
3697771595,TWD_demand_deposit,37,customer_id,"""{\""action\"": {\""amt\"": 1365.3694776350853, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,JBHNCHOAOBCNUMVLYZOZ,transfer,mybank,3696969600,1365.369478,USD
3697779487,TWD_demand_deposit,22,customer_id,"""{\""action\"": {\""amt\"": 1088.2116443717814, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,WEXEWQCXILZGJUYXCOCX,other_payment,mybank,3696969600,1088.211644,TWD
3697779487,TWD_demand_deposit,47,customer_id,"""{\""action\"": {\""amt\"": 1088.2116443717814, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,WEXEWQCXILZGJUYXCOCX,other_payment,mybank,3696969600,1088.211644,TWD
3697787034,fund,21,customer_id,"""{\""action\"": {\""amt\"": 1684.3055176940277, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,KQNTGMWLNQEYXKHNEQJJ,fixed_quota_purchase,mybank,3696969600,1684.305518,USD
3697787034,fund,46,customer_id,"""{\""action\"": {\""amt\"": 1684.3055176940277, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,KQNTGMWLNQEYXKHNEQJJ,fixed_quota_purchase,mybank,3696969600,1684.305518,USD
3697819782,fund,6,customer_id,"""{\""action\"": {\""amt\"": 812.7258126950574, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,QGOZUMHWYUKLBDVXMJYF,general_purchase,mybank,3696969600,812.7258127,USD
3697819782,fund,31,customer_id,"""{\""action\"": {\""amt\"": 812.7258126950574, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,QGOZUMHWYUKLBDVXMJYF,general_purchase,mybank,3696969600,812.7258127,USD
3697824818,TWD_demand_deposit,16,customer_id,"""{\""action\"": {\""amt\"": 720.7083460497743, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,CIFGJLRXDFTVFCAKJDCB,transfer,mybank,3696969600,720.708346,TWD
3697824818,TWD_demand_deposit,41,customer_id,"""{\""action\"": {\""amt\"": 720.7083460497743, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,CIFGJLRXDFTVFCAKJDCB,transfer,mybank,3696969600,720.708346,TWD
3697825598,TWD_demand_deposit,23,customer_id,"""{\""action\"": {\""amt\"": 363.37319773961644, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,ARAKALSKQPUXHXLZNQKZ,other_payment,mybank,3696969600,363.3731977,TWD
3697825598,TWD_demand_deposit,48,customer_id,"""{\""action\"": {\""amt\"": 363.37319773961644, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,ARAKALSKQPUXHXLZNQKZ,other_payment,mybank,3696969600,363.3731977,TWD
